Restaurant ID,Restaurant Name,Country Code,City,Address,Locality,Locality Verbose,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes
18363044,816,1,87,4909,685,696,77.2184653,28.7092739,1262,100,4,0,0,0,0,1,0.0,4,3,0
18424171,969,1,87,3964,685,696,77.215591,28.7122793,1381,300,4,0,0,0,0,1,0.0,4,3,0
18363051,1316,1,87,1423,685,696,77.2090651,28.7103505,1514,400,4,0,0,0,0,1,0.0,4,3,1
18449788,1932,1,87,7803,685,696,77.2054728,28.7102021,1306,200,4,0,0,0,0,1,0.0,4,3,3
18466410,1933,1,87,5680,685,696,77.2087734,28.7130677,1749,50,4,0,0,0,0,1,0.0,4,3,0
18107851,1949,1,87,2212,685,696,77.2150185,28.7102675,177,300,4,0,0,0,0,1,0.0,4,3,1
18466408,1981,1,87,5679,685,696,77.2090968,28.7142165,1306,400,4,0,0,0,0,1,0.0,4,3,0
18466400,1990,1,87,599,685,696,77.2091154,28.7146792,1306,300,4,0,0,0,0,1,0.0,4,3,0
18361765,2016,1,87,7644,685,696,77.2214682,28.7115817,1306,200,4,0,0,0,0,1,0.0,4,3,0
18424169,2360,1,87,5202,685,696,77.2159952,28.7118254,1520,700,4,0,0,0,0,2,0.0,4,3,1
18449653,2396,1,87,7017,685,696,77.2163995,28.7140298,1306,100,4,0,0,0,0,1,0.0,4,3,0
18449786,2485,1,87,5175,685,696,77.2187711,28.7091683,1306,100,4,0,0,0,0,1,0.0,4,3,0
18466675,2776,1,87,6339,685,696,0.0,0.0,1306,200,4,0,0,0,0,1,0.0,4,3,0
18449647,2847,1,87,6437,685,696,77.2148134,28.7119855,828,300,4,0,0,0,0,1,0.0,4,3,0
18361779,2868,1,87,4911,685,696,77.2187133,28.7092358,1306,100,4,0,0,0,0,1,0.0,4,3,0
18363048,2871,1,87,6741,685,696,77.2146029,28.7110206,497,200,4,0,0,0,0,1,0.0,4,3,1
310954,3102,1,87,5174,685,696,77.2187785,28.7089822,1275,250,4,0,0,0,0,1,0.0,4,3,1
312413,3281,1,87,4969,685,696,77.2190942,28.7094798,1306,200,4,0,0,0,0,1,0.0,4,3,0
18361767,3290,1,87,6872,685,696,77.2187376,28.7099879,1306,150,4,0,0,0,0,1,0.0,4,3,0
18421473,3699,1,87,8317,685,696,77.2122224,28.7066288,497,300,4,0,0,0,0,1,0.0,4,3,1
310995,3699,1,87,7960,685,696,77.2211601,28.7111101,497,250,4,0,0,0,0,1,0.0,4,3,2
18421475,3780,1,87,2549,685,696,77.2122334,28.7062833,1305,150,4,0,0,0,0,1,0.0,4,3,1
18418268,3890,1,87,3738,685,696,77.2156892,28.7106791,1306,100,4,0,0,0,0,1,0.0,4,3,1
18421459,3917,1,87,3792,685,696,77.2157015,28.7105709,1705,200,4,0,0,0,0,1,0.0,4,3,0
18361771,4412,1,87,4931,685,696,77.2188042,28.7089927,1306,300,4,0,0,0,0,1,0.0,4,3,0
18241864,4685,1,87,5023,685,696,77.2185861,28.7094348,1306,100,4,0,0,0,0,1,0.0,4,3,0
18449657,4799,1,87,3234,685,696,77.2160901,28.7117332,1306,500,4,0,0,0,0,2,0.0,4,3,0
18396177,4845,1,87,2163,685,696,77.2090421,28.7140827,1065,350,4,0,0,0,0,1,0.0,4,3,0
18449639,4897,1,87,3873,685,696,77.2156916,28.7103288,1329,300,4,0,0,0,0,1,0.0,4,3,0
18357954,5072,1,87,2961,685,696,77.215591,28.7126375,1306,300,4,0,0,0,0,1,0.0,4,3,0
310965,5085,1,87,3885,685,696,77.215591,28.7122793,1306,150,4,0,0,0,0,1,0.0,4,3,2
18418278,5086,1,87,6506,685,696,77.215591,28.7122793,1306,100,4,0,0,0,0,1,0.0,4,3,1
18449664,5202,1,87,8803,685,696,77.2187996,28.7093643,1306,200,4,0,0,0,0,1,0.0,4,3,0
18480435,5362,1,87,2927,685,696,0.0,0.0,828,100,4,0,0,0,0,1,0.0,4,3,3
311009,5862,1,87,6742,685,696,77.2155653,28.7104357,1306,500,4,0,0,0,0,2,0.0,4,3,3
310988,5996,1,87,5457,685,696,77.2188247,28.709454,1769,50,4,0,0,0,0,1,0.0,4,3,0
18421461,6039,1,87,1877,685,696,77.208094,28.7102514,1135,100,4,0,0,0,0,1,0.0,4,3,0
310952,6090,1,87,5176,685,696,77.2188247,28.7091854,828,50,4,0,0,0,0,1,0.0,4,3,0
18449667,6292,1,87,8803,685,696,77.2188953,28.7093068,1306,200,4,0,0,0,0,1,0.0,4,3,0
18449661,6311,1,87,6872,685,696,77.2192812,28.7095569,1306,100,4,0,0,0,0,1,0.0,4,3,0
18449643,6342,1,87,6740,685,696,77.2146844,28.7120416,233,150,4,0,0,0,0,1,0.0,4,3,0
300791,7257,1,87,8293,685,696,77.2155461,28.7111556,828,200,4,0,0,0,0,1,0.0,4,3,1
300264,481,1,87,1184,686,697,77.1715403,28.5581521,243,250,4,0,0,0,0,1,2.8,2,0,22
18425751,1164,1,87,8322,686,697,77.1713073,28.5589002,1306,350,4,0,0,0,0,1,3.2,2,0,11
7388,1578,1,87,3058,686,697,77.1742101,28.5568282,888,250,4,0,0,0,0,1,2.9,2,0,8
311485,2713,1,87,8404,686,697,77.1750799,28.5554352,1655,350,4,0,0,0,0,1,2.9,2,0,10
2870,2871,1,87,4453,686,697,77.1759375,28.5550108,518,400,4,0,0,0,0,1,3.3,2,0,86
18397908,3061,1,87,1439,686,697,77.171471,28.5581944,1304,1000,4,1,0,0,0,3,3.0,2,0,6
312765,3994,1,87,1317,686,697,77.1710298,28.5569323,549,500,4,0,0,0,0,2,3.2,2,0,12
5879,4121,1,87,2046,686,697,77.1744294,28.5557779,1520,600,4,0,1,0,0,2,3.4,2,0,135
304621,4269,1,87,7633,686,697,77.173877,28.551484,1262,200,4,0,0,0,0,1,3.3,2,0,16
18472788,4604,1,87,8326,686,697,77.1759362,28.5550022,331,500,4,0,0,0,0,2,2.9,2,0,4
309510,4959,1,87,3843,686,697,77.1720143,28.556519,878,350,4,0,0,0,0,1,2.9,2,0,10
300259,5358,1,87,2511,686,697,77.1716444,28.5568582,828,200,4,0,0,0,0,1,2.8,2,0,7
310430,5549,1,87,7882,686,697,77.1760003,28.554897,1514,700,4,0,0,0,0,2,2.8,2,0,17
300273,5597,1,87,1188,686,697,77.1719392,28.5563417,497,250,4,0,0,0,0,1,2.7,2,0,16
7393,5727,1,87,3055,686,697,77.1741505,28.5568492,1729,250,4,0,0,0,0,1,2.8,2,0,12
311451,6098,1,87,1399,686,697,77.1707693,28.5586338,58,500,4,0,1,0,0,2,3.4,2,0,78
7240,6246,1,87,2512,686,697,77.1717215,28.556875,497,400,4,0,0,0,0,1,2.9,2,0,20
300268,7138,1,87,1189,686,697,77.1718939,28.5563192,1329,650,4,0,0,0,0,2,2.7,2,0,66
310328,475,1,87,7864,686,697,77.1686131,28.553128,588,400,4,0,0,0,0,1,3.5,5,2,27
309471,1572,1,87,398,686,697,77.175016,28.5556707,549,400,4,0,1,0,0,1,3.5,5,2,21
18383522,2009,1,87,5950,686,697,77.1682791,28.5532273,186,550,4,0,1,0,0,2,3.7,5,2,21
18424615,189,1,87,6344,686,697,77.1751965,28.5555979,1262,100,4,0,0,0,0,1,0.0,4,3,1
18425758,189,1,87,7595,686,697,77.1708462,28.5588962,1262,150,4,0,0,0,0,1,0.0,4,3,2
18425178,223,1,87,1378,686,697,77.1707986,28.5587394,164,100,4,0,0,0,0,1,0.0,4,3,0
18354994,1579,1,87,865,686,697,77.1729675,28.5568298,549,400,4,0,0,0,0,1,0.0,4,3,0
18146362,1787,1,87,1378,686,697,77.1714827,28.5582757,660,400,4,0,0,0,0,1,0.0,4,3,3
18425175,1835,1,87,1333,686,697,77.1709048,28.5569236,497,300,4,0,0,0,0,1,0.0,4,3,0
18225831,1908,1,87,1933,686,697,77.1745474,28.5551434,177,300,4,0,0,0,0,1,0.0,4,3,3
18354988,3184,1,87,1229,686,697,77.1721867,28.5563007,1329,300,4,0,0,0,0,1,0.0,4,3,0
18425772,3512,1,87,4529,686,697,77.1719215,28.5564964,828,100,4,0,0,0,0,1,0.0,4,3,0
18354998,3521,1,87,4118,686,697,77.1706433,28.5580838,1306,100,4,0,0,0,0,1,0.0,4,3,0
18354992,3312,1,87,4796,686,697,77.1730086,28.5567681,1749,200,4,0,0,0,0,1,0.0,4,3,1
309509,4434,1,87,4528,686,697,77.1708774,28.5586286,497,300,4,0,0,0,0,1,0.0,4,3,1
18423905,4587,1,87,7754,686,697,77.1716186,28.5566765,1306,200,4,0,0,0,0,1,0.0,4,3,0
18357566,5395,1,87,4710,686,697,77.1727207,28.5577256,186,200,4,0,0,0,0,1,0.0,4,3,2
18425768,5434,1,87,7943,686,697,77.1718111,28.5568164,177,100,4,0,0,0,0,1,0.0,4,3,0
18025119,5651,1,87,1376,686,697,0.0,0.0,1275,300,4,0,0,0,0,1,0.0,4,3,0
18472683,5783,1,87,5873,686,697,77.1742272,28.5560668,1699,400,4,0,0,0,0,1,0.0,4,3,0
18425739,6472,1,87,7188,686,697,77.1713649,28.5589502,177,100,4,0,0,0,0,1,0.0,4,3,1
18468524,6763,1,87,6570,686,697,77.1901673,28.5266192,512,250,4,0,0,0,0,1,0.0,4,3,0
18354996,6864,1,87,7187,686,697,77.170693,28.5588623,497,500,4,0,0,0,0,2,0.0,4,3,0
18229077,7395,1,87,1228,686,697,77.1718481,28.5566063,1806,300,4,0,0,0,0,1,0.0,4,3,2
300275,397,1,87,1177,686,697,77.1732311,28.5581547,1329,500,4,0,1,0,0,2,2.3,3,4,32
9251,901,1,87,1251,694,705,76.9857462,28.6134511,1306,150,4,0,0,0,0,1,2.9,2,0,4
18471235,156,1,87,3508,694,705,77.012198,28.6180639,1306,250,4,0,0,0,0,1,0.0,4,3,0
306695,168,1,87,5475,694,705,77.0036364,28.5589382,1235,100,4,0,0,0,0,1,0.0,4,3,1
9281,182,1,87,793,694,705,76.9854417,28.6096384,1235,200,4,0,0,0,0,1,0.0,4,3,1
18432222,364,1,87,4271,694,705,77.0024495,28.5607897,1807,400,4,0,0,0,0,1,0.0,4,3,0
18471254,387,1,87,7244,694,705,76.9967933,28.6283564,1444,200,4,0,0,0,0,1,0.0,4,3,0
18371414,414,1,87,7006,694,705,76.9969561,28.5910043,1288,300,4,0,0,0,0,1,0.0,4,3,0
306678,563,1,87,6243,694,705,76.9869396,28.6053412,1235,100,4,0,0,0,0,1,0.0,4,3,0
18371416,577,1,87,3384,694,705,76.9906888,28.6125711,183,200,4,0,0,0,0,1,0.0,4,3,0
18361199,815,1,87,6530,694,705,76.9759687,28.6157878,1261,200,4,0,0,0,0,1,0.0,4,3,0
312620,992,1,87,7160,694,705,76.9847266,28.6076142,770,150,4,0,0,0,0,1,0.0,4,3,1
18432206,1279,1,87,775,694,705,76.9817555,28.610581,497,500,4,0,0,0,0,2,0.0,4,3,1
311394,1449,1,87,3695,694,705,76.9718366,28.6103695,177,250,4,0,0,0,0,1,0.0,4,3,2
18471270,1496,1,87,4244,694,705,76.9622705,28.6361375,863,350,4,0,0,0,0,1,0.0,4,3,0
313349,1512,1,87,453,694,705,76.9807734,28.6107987,1329,400,4,0,0,0,0,1,0.0,4,3,3
18359302,1525,1,87,6015,694,705,77.0003579,28.6315566,518,250,4,0,0,0,0,1,0.0,4,3,0
18352287,1580,1,87,6735,694,705,76.9886171,28.601061,497,300,4,0,0,0,0,1,0.0,4,3,0
9262,1593,1,87,6463,694,705,76.9856908,28.6130492,518,300,4,0,0,0,0,1,0.0,4,3,2
18469981,1875,1,87,5275,694,705,77.0094083,28.6170305,1306,250,4,0,0,0,0,1,0.0,4,3,0
18349922,2003,1,87,6202,694,705,77.0028244,28.590591,1381,400,4,0,0,0,0,1,0.0,4,3,1
18432214,2056,1,87,4499,694,705,76.9935221,28.5906017,1275,400,4,0,0,0,0,1,0.0,4,3,0
310357,2426,1,87,6630,694,705,76.9911162,28.6119984,1718,250,4,0,0,0,0,1,0.0,4,3,2
18429155,2713,1,87,7152,694,705,76.9858424,28.6072328,1655,350,4,0,0,0,0,1,0.0,4,3,0
18471319,2739,1,87,1803,694,705,76.9853771,28.6095844,183,250,4,0,0,0,0,1,0.0,4,3,0
18471263,2840,1,87,5475,694,705,77.0025685,28.5605204,521,350,4,0,0,0,0,1,0.0,4,3,0
18432200,3001,1,87,6398,694,705,76.9872421,28.6210795,1306,700,4,1,0,0,0,2,0.0,4,3,0
18430911,3379,1,87,7936,694,705,76.9858415,28.6135195,518,300,4,0,0,0,0,1,0.0,4,3,0
18354672,3403,1,87,6827,694,705,76.9890278,28.5996154,1306,150,4,0,0,0,0,1,0.0,4,3,0
18352275,3514,1,87,7007,694,705,76.9736469,28.6159872,497,250,4,0,0,0,0,1,0.0,4,3,0
303500,3692,1,87,5923,694,705,76.9752946,28.6110748,1262,100,4,0,0,0,0,1,0.0,4,3,2
18431998,3716,1,87,6737,694,705,76.9856999,28.6130409,865,200,4,0,0,0,0,1,0.0,4,3,0
18430900,3839,1,87,5299,694,705,77.0006609,28.5910291,177,400,4,0,0,0,0,1,0.0,4,3,0
18313125,4100,1,87,8823,694,705,76.9621244,28.6360808,1391,200,4,0,0,0,0,1,0.0,4,3,0
18430579,4106,1,87,6780,694,705,77.0005841,28.5653143,497,300,4,0,0,0,0,1,0.0,4,3,0
8957,4187,1,87,3844,694,705,76.9910272,28.6121768,1306,200,4,0,0,0,0,1,0.0,4,3,1
9635,4197,1,87,6449,694,705,76.9852777,28.6091697,1778,200,4,0,0,0,0,1,0.0,4,3,2
18352288,4199,1,87,1895,694,705,76.9852777,28.6091697,885,400,4,0,0,0,0,1,0.0,4,3,0
18349914,4409,1,87,5924,694,705,76.9753189,28.6112347,1627,200,4,0,0,0,0,1,0.0,4,3,1
18430569,4916,1,87,2159,694,705,77.0117519,28.6179639,1514,800,4,1,0,0,0,2,0.0,4,3,0
18361211,5016,1,87,6201,694,705,76.9654941,28.6090439,497,150,4,0,0,0,0,1,0.0,4,3,0
18471287,5087,1,87,4243,694,705,76.9622191,28.6359913,828,200,4,0,0,0,0,1,0.0,4,3,0
304393,5091,1,87,8118,694,705,76.9923844,28.6098677,1306,250,4,0,0,0,0,1,0.0,4,3,2
18361217,5175,1,87,6201,694,705,76.9638597,28.609072,1306,250,4,0,0,0,0,1,0.0,4,3,0
5483,5194,1,87,3014,694,705,76.9910765,28.6127374,1306,150,4,0,0,0,0,1,0.0,4,3,2
9271,5218,1,87,687,694,705,76.9856215,28.6100946,1306,50,4,0,0,0,0,1,0.0,4,3,0
304610,5540,1,87,6976,694,705,77.0076551,28.6164413,1306,300,4,0,0,0,0,1,0.0,4,3,0
303537,5581,1,87,4514,694,705,76.9753796,28.6112432,1241,150,4,0,0,0,0,1,0.0,4,3,1
18430576,5646,1,87,4501,694,705,76.993457,28.5905484,1275,200,4,0,0,0,0,1,0.0,4,3,0
304405,5701,1,87,7596,694,705,76.9838181,28.6169779,1262,100,4,0,0,0,0,1,0.0,4,3,0
18471313,5716,1,87,4272,694,705,76.9856129,28.6088552,1275,300,4,0,0,0,0,1,0.0,4,3,0
306710,5734,1,87,6523,694,705,76.9909045,28.6123474,1306,100,4,0,0,0,0,1,0.0,4,3,0
18430570,5782,1,87,5474,694,705,76.9879296,28.6024678,1749,150,4,0,0,0,0,1,0.0,4,3,0
303497,5815,1,87,5923,694,705,76.9748922,28.6112536,1306,150,4,0,0,0,0,1,0.0,4,3,0
18270343,5888,1,87,7157,694,705,76.9877493,28.6032958,1334,600,4,0,0,0,0,2,0.0,4,3,1
18361200,5921,1,87,6861,694,705,76.9711827,28.6101996,1329,300,4,0,0,0,0,1,0.0,4,3,0
18261678,5984,1,87,4899,694,705,76.9840836,28.6150289,1306,350,4,0,0,0,0,1,0.0,4,3,1
18317507,5984,1,87,3013,694,705,76.9909279,28.6124522,1306,350,4,0,0,0,0,1,0.0,4,3,1
9269,6241,1,87,4500,694,705,76.9932051,28.5906226,1306,400,4,0,0,0,0,1,0.0,4,3,2
18363067,7318,1,87,6858,694,705,76.9797118,28.613206,1235,200,4,0,0,0,0,1,0.0,4,3,1
18371421,7360,1,87,6874,694,705,77.0007571,28.5914718,497,150,4,0,0,0,0,1,0.0,4,3,1
304809,194,1,87,4591,697,708,77.08195768,28.69273348,1235,100,4,0,0,0,0,1,0.0,4,3,0
304769,335,1,87,8574,697,708,77.0690735,28.6827398,1262,100,4,0,0,0,0,1,0.0,4,3,1
304803,386,1,87,5841,697,708,77.0820784,28.6934044,1262,100,4,0,0,0,0,1,0.0,4,3,1
18261151,493,1,87,3207,697,708,77.0700586,28.6521647,1373,400,4,0,0,0,0,1,0.0,4,3,0
18464636,533,1,87,6556,697,708,77.06540443,28.67897397,828,250,4,0,0,0,0,1,0.0,4,3,0
18017260,548,1,87,6470,697,708,77.0681466,28.6818432,1306,300,4,0,0,0,0,1,0.0,4,3,0
304753,599,1,87,6440,697,708,77.05472823,28.68232512,833,200,4,0,0,0,0,1,0.0,4,3,0
18464641,607,1,87,3240,697,708,77.06247076,28.67583363,1306,350,4,0,0,0,0,1,0.0,4,3,0
304822,648,1,87,6549,697,708,77.02933475,28.68263808,1262,100,4,0,0,0,0,1,0.0,4,3,0
18312665,735,1,87,6277,697,708,77.0688571,28.6823752,1306,650,4,0,0,0,0,2,0.0,4,3,0
9181,755,1,87,6557,697,708,77.06424572,28.67784092,214,100,4,0,0,0,0,1,0.0,4,3,0
18435332,815,1,87,6849,697,708,77.0820767,28.6927975,1265,450,4,0,0,0,0,1,0.0,4,3,0
18261710,1686,1,87,6813,697,708,77.03108288,28.68202569,549,400,4,0,0,0,0,1,0.0,4,3,0
18312662,1860,1,87,6219,697,708,77.0287839,28.68247071,1749,100,4,0,0,0,0,1,0.0,4,3,0
18322599,1867,1,87,3183,697,708,77.0408396,28.6821182,1559,350,4,0,0,0,0,1,0.0,4,3,0
9226,1913,1,87,1721,697,708,77.066475,28.6803916,186,100,4,0,0,0,0,1,0.0,4,3,0
18434072,2017,1,87,4552,697,708,0.0,0.0,1329,200,4,0,0,0,0,1,0.0,4,3,0
305699,2043,1,87,6470,697,708,77.0695034,28.6819199,1306,100,4,0,0,0,0,1,0.0,4,3,0
9194,2087,1,87,20,697,708,77.0662951,28.6801056,177,100,4,0,0,0,0,1,0.0,4,3,0
304888,2108,1,87,8574,697,708,77.0690832,28.6833297,1732,150,4,0,0,0,0,1,0.0,4,3,0
306177,2764,1,87,3117,697,708,77.0719688,28.69123205,1306,200,4,0,0,0,0,1,0.0,4,3,0
18261708,3176,1,87,4267,697,708,77.0228319,28.6467438,1329,400,4,0,0,0,0,1,0.0,4,3,0
9173,3291,1,87,6538,697,708,77.0625067,28.6761455,1235,100,4,0,0,0,0,1,0.0,4,3,0
304831,3492,1,87,5673,697,708,77.07009997,28.68654323,1306,200,4,0,0,0,0,1,0.0,4,3,0
9176,3585,1,87,152,697,708,77.06082389,28.6743958,1306,100,4,0,0,0,0,1,0.0,4,3,1
18233572,3724,1,87,6566,697,708,77.0528602,28.6646411,1329,250,4,0,0,0,0,1,0.0,4,3,1
18464649,4014,1,87,8190,697,708,77.02514146,28.64669598,502,300,4,0,0,0,0,1,0.0,4,3,0
18375389,4951,1,87,8405,697,708,77.04071805,28.68209451,1067,300,4,0,0,0,0,1,0.0,4,3,0
18466387,5220,1,87,6956,697,708,77.06034612,28.66742137,1761,250,4,0,0,0,0,1,0.0,4,3,0
304782,5243,1,87,3279,697,708,77.0721833,28.6536022,1306,150,4,0,0,0,0,1,0.0,4,3,0
18261719,5627,1,87,8441,697,708,77.0713543,28.6529874,1723,350,4,0,0,0,0,1,0.0,4,3,0
18466389,5644,1,87,6440,697,708,77.08171561,28.69252378,243,250,4,0,0,0,0,1,0.0,4,3,0
18378051,6027,1,87,5142,697,708,77.0672844,28.6812756,1306,350,4,0,0,0,0,1,0.0,4,3,0
7484,6145,1,87,3415,697,708,77.053748,28.66539,1306,150,4,0,0,0,0,1,0.0,4,3,1
18464634,6188,1,87,7887,697,708,77.06931744,28.68172684,518,250,4,0,0,0,0,1,0.0,4,3,0
18464647,6298,1,87,4267,697,708,77.02335276,28.64712056,865,200,4,0,0,0,0,1,0.0,4,3,0
18371391,6222,1,87,1990,697,708,77.0642756,28.6779685,1749,100,4,0,0,0,0,1,0.0,4,3,0
18017240,6576,1,87,465,697,708,77.064828,28.678402,1306,200,4,0,0,0,0,1,0.0,4,3,1
18464640,6754,1,87,466,697,708,77.06413608,28.67799829,1618,350,4,0,0,0,0,1,0.0,4,3,0
18261161,6767,1,87,6640,697,708,77.0626796,28.6763063,1514,400,4,0,0,0,0,1,0.0,4,3,0
18464638,7253,1,87,6556,697,708,77.0654346,28.67898074,1444,300,4,0,0,0,0,1,0.0,4,3,0
302694,165,1,87,6569,699,710,77.1384794,28.6321812,1235,150,4,0,0,0,0,1,3.0,2,0,8
18358184,498,1,87,3984,699,710,77.136724,28.6282528,1514,500,4,0,1,1,0,2,3.4,2,0,23
8715,724,1,87,1722,699,710,77.1384323,28.6324507,1736,200,4,0,0,0,0,1,3.0,2,0,7
641,1098,1,87,5344,699,710,77.1367966,28.6287097,331,450,4,0,0,0,0,1,2.6,2,0,23
308033,1588,1,87,4666,699,710,77.1462701,28.6276292,497,300,4,0,0,0,0,1,2.9,2,0,4
307099,1630,1,87,4549,699,710,77.137174,28.628999,760,150,4,0,0,0,0,1,3.2,2,0,15
18312575,1631,1,87,7565,699,710,77.1341651,28.6256939,1722,500,4,0,0,0,0,2,3.0,2,0,4
18312652,1986,1,87,4087,699,710,77.1354441,28.6233571,1559,350,4,0,0,0,0,1,3.1,2,0,13
310666,2231,1,87,5585,699,710,77.1384175,28.6309493,549,750,4,0,0,0,0,2,2.8,2,0,8
7434,2353,1,87,8834,699,710,77.1380897,28.6199849,775,200,4,0,0,0,0,1,3.0,2,0,7
305859,2509,1,87,4611,699,710,77.137511,28.6298959,177,200,4,0,0,0,0,1,3.0,2,0,4
308037,2713,1,87,7937,699,710,77.1385567,28.631853,1655,350,4,0,0,0,0,1,3.2,2,0,16
18435837,2979,1,87,6246,699,710,77.1556191,28.6238474,828,300,4,0,1,0,0,1,3.2,2,0,10
18441658,3381,1,87,4588,699,710,77.1559168,28.6242844,1749,150,4,0,0,0,0,1,3.4,2,0,13
558,3460,1,87,679,699,710,77.1381832,28.6327034,1348,900,4,0,0,0,0,2,2.8,2,0,12
300485,4766,1,87,7136,699,710,77.1468968,28.6314816,1306,250,4,0,0,0,0,1,2.8,2,0,12
7416,4782,1,87,8841,699,710,77.148368,28.6323154,1306,150,4,0,0,0,0,1,3.3,2,0,30
301927,4831,1,87,7204,699,710,77.1365287,28.6203669,1306,100,4,0,0,0,0,1,3.1,2,0,10
18288199,4902,1,87,3223,699,710,77.1354417,28.6268623,670,1100,4,1,0,0,0,3,3.1,2,0,15
301931,5154,1,87,4662,699,710,77.1451395,28.6285958,1699,150,4,0,0,0,0,1,2.8,2,0,12
311385,5528,1,87,4075,699,710,77.1371626,28.6291147,549,600,4,0,1,0,0,2,2.6,2,0,32
18175322,5567,1,87,8870,699,710,0.0,0.0,1514,120,4,0,0,0,0,1,3.0,2,0,7
7419,5585,1,87,6814,699,710,77.1462754,28.6276237,1306,200,4,0,0,0,0,1,2.8,2,0,20
9280,6204,1,87,3365,699,710,0.0,0.0,758,150,4,0,0,0,0,1,3.1,2,0,21
18241874,6553,1,87,4226,699,710,77.1556452,28.6238747,1517,350,4,0,0,0,0,1,3.2,2,0,14
303250,7009,1,87,3990,699,710,77.1375944,28.6299888,865,300,4,0,0,0,0,1,2.8,2,0,14
313163,92,1,87,5518,699,710,77.14178972,28.6286201,186,200,4,0,0,0,0,1,0.0,4,3,0
18398504,171,1,87,8868,699,710,77.14808,28.6322418,1235,100,4,0,0,0,0,1,0.0,4,3,0
301932,190,1,87,7204,699,710,77.1357642,28.6223499,788,200,4,0,0,0,0,1,0.0,4,3,1
18312572,504,1,87,7203,699,710,77.1364744,28.6205175,1306,200,4,0,0,0,0,1,0.0,4,3,0
18371399,723,1,87,4228,699,710,77.1358184,28.6223489,224,150,4,0,0,0,0,1,0.0,4,3,0
18431177,844,1,87,3985,699,710,77.136788,28.6286826,243,200,4,0,0,0,0,1,0.0,4,3,0
18371405,942,1,87,1950,699,710,77.137828,28.6319525,841,150,4,0,0,0,0,1,0.0,4,3,0
312926,1582,1,87,6417,699,710,77.1558888,28.6244092,497,300,4,0,0,0,0,1,0.0,4,3,1
18349241,1820,1,87,5004,699,710,0.0,0.0,1306,200,4,0,0,0,0,1,0.0,4,3,0
18431181,2084,1,87,4660,699,710,77.146829,28.6312058,497,300,4,0,0,0,0,1,0.0,4,3,0
18431187,2448,1,87,6736,699,710,77.1362918,28.6220182,497,400,4,0,0,0,0,1,0.0,4,3,0
18393288,2488,1,87,4550,699,710,77.1368633,28.6281257,1650,300,4,0,0,0,0,1,0.0,4,3,0
8718,2839,1,87,4456,699,710,77.1383317,28.6317769,849,150,4,0,0,0,0,1,0.0,4,3,2
18462571,2846,1,87,3581,699,710,77.1357857,28.6223096,518,200,4,0,0,0,0,1,0.0,4,3,0
18460302,3478,1,87,7123,699,710,77.1470434,28.6271441,1306,300,4,0,0,0,0,1,0.0,4,3,0
18431183,3588,1,87,4661,699,710,77.1469131,28.6311566,1306,250,4,0,0,0,0,1,0.0,4,3,1
301925,3715,1,87,7204,699,710,77.136184,28.6204842,1306,100,4,0,0,0,0,1,0.0,4,3,1
301885,4150,1,87,4225,699,710,77.134618,28.6253211,1306,300,4,0,0,0,0,1,0.0,4,3,3
18295497,4154,1,87,8857,699,710,77.1356151,28.622227,1262,100,4,0,0,0,0,1,0.0,4,3,2
18460299,4521,1,87,4665,699,710,77.1465469,28.6308841,497,300,4,0,0,0,0,1,0.0,4,3,0
1973,4568,1,87,4076,699,710,77.1371165,28.6292946,1444,600,4,0,0,0,0,2,0.0,4,3,2
18369770,4829,1,87,7163,699,710,77.1468595,28.6314962,497,150,4,0,0,0,0,1,0.0,4,3,0
312848,5092,1,87,8275,699,710,77.146539,28.6296677,1306,250,4,0,0,0,0,1,0.0,4,3,0
18474850,5566,1,87,4625,699,710,0.0,0.0,1651,150,4,0,0,0,0,1,0.0,4,3,0
18429186,5648,1,87,8838,699,710,77.1363776,28.6213659,1275,250,4,0,0,0,0,1,0.0,4,3,0
18312656,5703,1,87,4664,699,710,0.0,0.0,497,250,4,0,0,0,0,1,0.0,4,3,2
18416741,7084,1,87,3181,699,710,77.1350843,28.6267926,828,300,4,0,0,0,0,1,0.0,4,3,0
18425182,7305,1,87,3294,699,710,0.0,0.0,518,350,4,0,0,0,0,1,0.0,4,3,1
18464625,1553,1,87,8531,700,711,77.12731652,28.84061467,548,350,4,0,0,0,0,1,0.0,4,3,0
18435330,1655,1,87,8052,700,711,77.0356003,28.8002781,828,250,4,0,0,0,0,1,0.0,4,3,0
18435326,1834,1,87,8064,700,711,77.04952508,28.80619877,519,500,4,0,0,0,0,2,0.0,4,3,0
18464648,3537,1,87,5931,700,711,77.09081333,28.84056856,549,300,4,0,0,0,0,1,0.0,4,3,0
18464629,3722,1,87,7444,700,711,77.08952788,28.85517216,549,300,4,0,0,0,0,1,0.0,4,3,0
18435322,5294,1,87,8719,700,711,77.0880292,28.85192847,828,450,4,0,0,0,0,1,0.0,4,3,0
18014151,5795,1,87,5947,700,711,77.03510278,28.79751667,1381,500,4,0,0,0,0,2,0.0,4,3,0
18375378,7250,1,87,7850,700,711,77.0895081,28.85510345,1554,400,4,0,0,0,0,1,0.0,4,3,0
310408,214,1,87,8324,704,715,77.252055,28.5489159,1514,400,4,0,0,0,0,1,2.7,2,0,38
